Down,Distance,Yardline,EPA
4,12,79,0.244479
1,8,48,1.53033
4,16,50,0
1,11,84,0.596879
4,10,79,0.377996
4,9,79,0.367941
2,20,90,0.101566
3,15,46,0.504316
4,7,79,0.540081
4,5,79,0.89112
4,3,79,1.16184
4,1,79,2.57591
2,14,83,0.335679
4,14,46,0.0911876
1,20,78,0.248979
1,19,78,0.190033
1,17,78,0.372157
1,13,78,0.477772
4,15,82,0.0817083
1,12,78,0.592988
1,9,78,0.940152
2,14,17,1.42116
4,10,21,0.808004
1,8,78,1.0879
1,7,78,1.18782
1,4,78,1.84045
1,2,78,2.49829
2,20,78,0.147764
2,16,78,0.186574
2,15,78,0.306787
2,13,78,0.448789
1,4,30,3.68151
2,9,78,0.827607
2,7,78,1.04951
2,8,94,0.726299
1,14,84,0.334759
2,6,78,1.35695
4,20,53,0.100956
2,5,78,1.60764
2,2,78,2.44841
3,3,7,2.75782
3,19,78,0.198141
1,2,86,2.51534
3,16,78,0.136834
4,7,47,1.14263
3,15,78,0.282716
3,13,78,0.320347
4,4,88,1.24345
3,9,78,0.680051
3,1,58,3.52646
3,7,78,0.876169
3,6,78,1.10701
3,5,78,1.36553
3,17,75,0.166122
3,3,78,1.75867
2,5,53,2.37481
4,20,78,0.037773
3,3,71,2.04532
3,17,64,0.296145
4,19,78,0.0436655
4,16,78,0.0546018
3,12,93,0.0999634
4,14,78,0.158793
4,13,78,0.162548
4,12,78,0.197697
1,8,49,1.52149
4,16,49,0
1,11,85,0.502664
4,10,78,0.43602
4,9,78,0.465072
3,15,45,0.466484
4,7,78,0.458742
4,5,78,1.12079
4,3,78,1.4042
4,1,78,2.10218
2,14,80,0.357893
4,14,43,0.0817189
1,20,77,0.274558
1,19,77,0.186063
1,17,77,0.28626
1,13,77,0.562349
4,15,83,0.157254
1,12,77,0.613252
1,9,77,0.835433
2,14,18,1.43423
4,10,18,0.55656
1,8,77,1.1272
1,7,77,1.31588
1,4,77,1.74569
1,2,77,2.65921
2,20,77,0.178282
2,16,77,0.201407
2,15,77,0.35667
2,13,77,0.419275
2,7,77,1.11673
2,8,91,0.85062
1,14,87,0.393076
2,6,77,1.39136
4,20,54,0.00547609
2,5,77,1.72283
2,2,77,2.48804
3,3,24,3.01027
3,19,77,0.194103
3,16,77,0.130626
4,7,46,1.10372
3,15,77,0.314262
3,13,77,0.386242
3,9,77,0.662316
3,1,57,3.41219
3,7,77,0.925227
1,19,89,0.1857
3,6,77,1.08642
3,5,77,1.37881
3,3,88,1.64053
3,17,69,0.216122
4,19,77,0.152304
4,16,77,0.0544691
4,15,77,0.243223
3,12,94,0.159509
4,6,82,0.767496
4,14,77,0.0921913
4,13,77,0.177637
4,12,77,0.155385
1,11,82,0.54502
1,8,54,1.32319
4,16,60,0.116254
4,10,77,0.274814
4,9,77,0.395519
2,20,88,0.0894562
3,15,32,1.42248
4,7,77,0.506272
4,5,77,0.968904
4,3,77,1.22759
4,1,77,2.15271
2,14,81,0.290066
4,14,40,0.36301
1,20,76,0.302999
1,19,76,0.22227
1,17,76,0.336731
1,13,76,0.661597
4,15,84,0.120686
1,12,76,0.763894
1,9,76,0.892967
2,14,19,1.83901
4,10,19,1.11312
1,8,76,1.14215
1,7,76,1.17143
1,4,76,2.03569
1,2,76,2.54045
3,15,60,0.322762
4,7,89,0.539842
2,20,76,0.179128
2,16,76,0.179467
2,15,76,0.320416
2,13,76,0.41765
1,9,95,0.859678
2,18,59,0.29583
1,18,77,0.191908
2,7,57,1.36673
2,12,76,0.471656
2,7,76,1.15343
2,8,92,0.828401
1,14,86,0.354533
2,6,76,1.39638
4,20,55,0.0764242
2,5,76,1.73582
2,2,76,2.53039
3,3,25,3.11304
3,19,76,0.314744
1,2,84,2.33955
3,16,76,0.13542
4,7,41,0.698004
3,15,76,0.354374
3,13,76,0.329901
4,4,90,1.18365
3,9,76,0.696749
3,1,56,3.33452
3,7,76,0.79294
3,6,76,1.13731
3,5,76,1.30028
3,17,66,0.278994
3,3,89,1.35588
4,19,76,0.0982093
4,18,76,0.0336434
4,16,76,0.0705634
4,15,76,0.224319
3,12,95,0.0932935
4,6,83,0.628048
4,14,76,0.0871174
4,13,76,0.182754
4,12,76,0.196279
1,11,83,0.577773
1,8,55,1.21592
4,16,51,0.175929
4,10,76,0.460836
4,9,76,0.40307
3,15,47,0.333352
