Down,Distance,Yardline,EP
3,13,82,-1.49452
3,9,82,-0.593302
3,14,69,-0.810344
2,19,50,0.795854
3,6,82,-0.141397
3,5,82,0.168598
4,16,82,-4.02931
3,12,65,-0.287691
4,14,82,-3.78714
4,13,82,-4.04931
4,12,82,-4.00097
4,9,82,-3.4618
4,5,82,-2.96758
2,16,25,2.49471
4,3,82,-1.91872
4,1,82,0.256136
1,19,81,0.441207
1,13,81,0.670264
4,15,47,-2.21179
1,12,81,0.957581
1,18,67,0.867894
1,9,81,1.18176
2,14,14,3.38446
4,10,46,-1.84839
1,8,81,1.07494
1,4,81,1.26217
2,15,81,-0.557171
2,13,81,0.168789
1,9,42,2.97666
2,18,46,1.08551
1,18,86,0.200743
2,7,44,2.32594
2,12,81,0.0727063
3,2,27,3.17782
4,8,90,-3.49766
2,10,81,0.347115
2,7,81,0.636289
2,8,63,1.37378
1,14,51,1.68069
2,6,81,0.775241
4,20,50,-2.75294
2,5,81,0.854141
3,3,28,2.9682
3,17,57,-0.640918
3,19,81,-2.09551
3,16,81,-1.80452
4,7,50,-0.328928
3,15,81,-1.99464
2,16,83,-0.406018
3,13,81,-1.43064
3,14,70,-0.653001
2,19,49,0.488715
3,6,81,-0.180825
3,5,81,0.15405
4,16,81,-3.62395
3,12,66,-0.469533
4,14,81,-3.78648
4,13,81,-4.02815
4,12,81,-3.96082
4,9,81,-3.41006
2,20,84,-0.601479
3,15,52,-0.804436
4,7,81,-3.13622
4,5,81,-3.0053
4,3,81,-0.809401
4,1,81,-0.218478
1,19,80,0.132509
2,7,54,1.73547
2,12,87,-0.10431
1,9,32,3.15243
2,18,48,0.727116
1,18,80,0.420581
1,13,80,0.581183
4,15,32,-2.31195
1,12,80,0.85544
1,18,64,1.30095
1,9,80,1.25371
2,14,15,3.31213
4,10,47,-1.89445
1,8,80,1.45243
1,4,80,1.27476
3,15,40,0.732855
4,7,85,-3.80505
2,20,80,-0.322527
2,15,80,-0.559657
2,13,80,-0.0137735
1,9,43,2.82395
2,18,47,1.07882
1,18,89,-0.123247
2,7,45,2.42617
2,12,80,0.0885559
2,4,81,0.944781
1,14,82,0.676459
2,8,80,0.48475
2,7,80,0.83499
2,8,48,1.86918
1,14,50,1.83697
2,6,80,0.810608
4,20,51,-2.84441
2,5,80,0.854635
1,14,81,0.710278
2,8,81,0.495958
2,4,80,1.10389
3,3,29,2.22252
3,19,80,-2.18059
3,16,80,-1.66558
4,7,61,-2.203
3,15,80,-1.98898
2,16,80,-0.356654
3,13,80,-1.78282
3,14,71,-1.17835
2,19,48,0.826798
3,6,80,-0.274482
3,5,80,0.103952
4,16,80,-3.93933
3,12,67,-0.471342
4,14,80,-4.00893
4,13,80,-4.00886
4,12,80,-3.80942
4,9,80,-3.4085
3,2,17,3.65464
4,8,80,-3.20214
2,20,87,-0.962758
3,15,51,-0.559081
4,7,80,-3.36294
4,5,80,-3.15372
4,3,80,-1.60384
4,1,80,-0.307128
2,14,82,-0.0911409
4,14,41,-2.29243
1,20,79,0.402112
1,19,79,0.260953
1,13,79,0.851677
4,15,81,-4.0337
1,12,79,0.845887
1,9,79,1.13015
2,14,16,3.48099
1,11,11,4.29664
4,10,20,-2.04146
1,8,79,1.31442
1,7,79,1.32679
1,4,79,1.42531
1,2,79,1.22582
3,15,59,-1.17338
4,7,88,-3.48362
2,20,79,-0.381552
2,16,79,-0.294391
2,15,79,-0.316367
2,13,79,0.0481128
2,7,79,0.744578
2,8,93,-0.0580745
1,14,85,0.431787
2,6,79,0.904309
4,20,52,-2.88919
2,5,79,0.861754
2,2,79,1.02093
3,3,6,4.477
3,19,79,-1.96353
1,2,85,1.11262
3,16,79,-1.79046
4,7,44,-0.636763
3,15,79,-1.99047
2,16,81,-0.420132
3,13,79,-1.44771
4,4,91,-2.32285
3,9,79,-0.606748
3,1,59,1.82647
3,7,79,-0.277173
3,6,79,-0.251327
3,5,79,-0.0843983
3,17,72,-1.6245
3,3,79,0.610727
3,3,70,1.08038
3,17,67,-1.19987
4,19,79,-4.14307
4,18,79,-3.95165
4,16,79,-3.67564
3,12,92,-1.59609
4,14,79,-3.34041
4,13,79,-3.793
4,12,79,-3.92217
1,8,48,2.57619
4,16,50,-2.25635
1,11,84,0.791755
4,10,79,-3.43758
4,9,79,-2.87724
2,20,90,-1.06038
3,15,46,-0.0537069
4,7,79,-2.5592
